3.217215	0.00147363854	0	0.00147363854	0	
3.227376	0.0031827131	0	0.0031827131	0	
3.237526	0.00550761558	0	0.00550761558	0	
3.247618	0.00842844544	0	0.00842844544	0	
3.257799	0.012000876	0	0.012000876	0	
3.268024	0.0162166333	0	0.0162166333	0	
3.278116	0.0209863088	0	0.0209863088	0	
3.288246	0.0263861637	0	0.0263861637	0	
3.29837	0.0324004271	0	0.0324004271	0	
3.308576	0.0390923836	0	0.0390923836	0	
3.318843	0.0464589227	0	0.0464589227	0	
3.328931	0.0543007487	0	0.0543007487	0	
3.339088	0.0628145122	0	0.0628145122	0	
3.349263	0.0719686993	0	0.0719686993	0	
3.359357	0.0816600719	0	0.0816600719	0	
3.369605	0.0921310405	0	0.0921310405	0	
3.379703	0.103058229	0	0.103058229	0	
3.389877	0.11468745	0	0.11468745	0	
3.400214	0.127151546	0	0.127151546	0	
3.410135	0.139690862	0	0.139690862	0	
3.420381	0.153287836	0	0.153287836	0	
3.430509	0.167330289	0	0.167330289	0	
3.440676	0.182049403	0.00872664626	0.182049403	0.00872664626	
3.450813	0.197398082	0.0174532925	0.197398082	0.00872664626	
3.460953	0.213264471	0.0174532925	0.213264471	0.00872664626	
3.471241	0.230054113	0.034906585	0.230054113	0.00872664626	
3.481262	0.24699199	0.0436332313	0.24699199	0.00872664626	
3.491466	0.264885655	0.0523598776	0.264885655	0.0174532925	
3.501625	0.283307355	0.0698131701	0.283307355	0.0174532925	
3.511729	0.302241902	0.0872664626	0.302241902	0.0174532925	
3.521982	0.322099016	0.104719755	0.322099016	0.0261799388	
3.532163	0.342430544	0.122173048	0.342430544	0.034906585	
3.542234	0.36314548	0.13962634	0.36314548	0.0523598776	
3.55243	0.384745005	0.157079633	0.384745005	0.0523598776	
3.562821	0.407486542	0.183259571	0.407486542	0.0785398163	
3.572772	0.429706073	0.200712864	0.429706073	0.0872664626	
3.582982	0.453216695	0.226892803	0.453216695	0.113446401	
3.593123	0.477166604	0.244346095	0.477166604	0.130899694	
3.603248	0.50170792	0.270526034	0.50170792	0.157079633	
3.613428	0.527003663	0.296705973	0.527003663	0.191986218	
3.623625	0.55296616	0.322885912	0.55296616	0.218166156	
3.633776	0.579417734	0.34906585	0.579417734	0.253072742	
3.643956	0.606581009	0.375245789	0.606581009	0.287979327	
3.654039	0.634081543	0.401425728	0.634081543	0.322885912	
3.664207	0.662462559	0.436332313	0.662462559	0.357792497	
3.674324	0.691276512	0.471238898	0.691276512	0.401425728	
3.684509	0.720926015	0.506145483	0.720926015	0.436332313	
3.702783	0.776580083	0.541052068	0.776580083	0.471238898	
3.707241	0.790080056	0.584685299	0.790080056	0.532325422	
3.717513	0.822016406	0.619591884	0.822016406	0.575958653	
3.727633	0.854102925	0.654498469	0.854102925	0.610865238	
3.73781	0.88698036	0.698131701	0.88698036	0.654498469	
3.747976	0.920445266	0.741764932	0.920445266	0.698131701	
3.758068	0.954261654	0.776671517	0.954261654	0.750491578	
3.76828	0.989147757	0.820304748	0.989147757	0.785398163	
3.778424	1.02437868	0.86393798	1.02437868	0.829031395	
3.78855	1.0601685	0.907571211	1.0601685	0.881391272	
3.798829	1.09714868	0.951204442	1.09714868	0.925024504	
3.808849	1.13379565	0.994837674	1.13379565	0.968657735	
3.819047	1.17171556	1.0384709	1.17171556	1.02101761	
3.82941	1.21091399	1.08210414	1.21091399	1.06465084	
3.839385	1.24919193	1.12573737	1.24919193	1.10828408	
3.850675	1.2933717	1.1693706	1.2933717	1.16064395	
3.859665	1.32893815	1.22173048	1.32893815	1.20427718	
3.869869	1.37000019	1.26536371	1.37000019	1.25663706	
3.879949	1.41115695	1.30899694	1.41115695	1.30027029	
3.890128	1.45335102	1.35263017	1.45335102	1.34390352	
3.901276	1.50036549	1.3962634	1.50036549	1.3962634	
3.910412	1.53927259	1.44862328	1.53927259	1.43989663	
3.920553	1.58315488	1.49225651	1.58315488	1.48352986	
3.931033	1.62920961	1.54461639	1.62920961	1.5271631	
3.940985	1.67347531	1.58824962	1.67347531	1.57952297	
3.951075	1.71896047	1.63188285	1.71896047	1.6231562	
3.961223	1.76534957	1.68424273	1.76534957	1.68424273	
3.971737	1.81411022	1.72787596	1.81411022	1.72787596	
3.981926	1.86193481	1.78023584	1.86193481	1.78023584	
3.992051	1.91008609	1.83259571	1.91008609	1.83259571	
4.002257	1.9592696	1.87622895	1.9592696	1.87622895	
4.012461	2.00904364	1.92858882	2.00904364	1.93731547	
4.022808	2.06018709	1.97222205	2.06018709	1.97222205	
4.03319	2.11370718	2.02458193	2.11370718	2.03330858	
4.043041	2.16199317	2.07694181	2.16199317	2.08566846	
4.053212	2.21409159	2.12057504	2.21409159	2.14675498	
4.063297	2.26636736	2.17293492	2.26636736	2.19038821	
4.073813	2.32155968	2.2252948	2.32155968	2.25147474	
4.08364	2.37370081	2.27765467	2.37370081	2.29510797	
4.093829	2.42835827	2.33001455	2.42835827	2.35619449	
4.103914	2.48308614	2.38237443	2.48308614	2.40855437	
4.114145	2.53741467	2.43473431	2.53741467	2.46091425	
4.124319	2.59082765	2.49582083	2.59082765	2.52200077	
4.134544	2.64390724	2.54818071	2.64390724	2.57436065	
4.144612	2.69555499	2.60054059	2.69555499	2.63544717	
4.154764	2.7472457	2.65290046	2.7472457	2.68780705	
4.164968	2.79823309	2.71398699	2.79823309	2.74016693	
4.175458	2.85018975	2.76634686	2.85018975	2.7925268	
4.18524	2.89810231	2.82743339	2.89810231	2.84488668	
4.195356	2.9470648	2.87979327	2.9470648	2.9059732	
4.205575	2.99591034	2.93215314	2.99591034	2.95833308	
4.215855	3.04443127	2.99323967	3.04443127	3.01941961	
4.225815	3.09089252	3.04559954	3.09089252	3.07177948	
4.236224	3.13881837	3.09795942	3.13881837	3.12413936	
4.246151	3.18393097	3.15904595	3.18393097	3.17649924	
4.256343	3.22966026	3.21140582	3.22966026	3.22885912	
4.266485	3.27458727	3.2637657	3.27458727	3.28121899	
4.276901	3.3200903	3.31612558	3.3200903	3.33357887	
4.287052	3.36382492	3.36848546	3.36382492	3.38593875	
4.297222	3.40706713	3.42084533	3.40706713	3.43829863	
4.307375	3.44965282	3.47320521	3.44965282	3.48193186	
4.317544	3.49170224	3.51683844	3.49170224	3.53429174	
4.327705	3.53312141	3.56919832	3.53312141	3.57792497	
4.33822	3.57536541	3.61283155	3.57536541	3.6215582	
4.3481	3.6144778	3.66519143	3.6144778	3.66519143	
4.358207	3.65390051	3.70882466	3.65390051	3.71755131	
4.368316	3.69275248	3.75245789	3.69275248	3.76118454	
4.378512	3.731355	3.80481777	3.731355	3.80481777	
4.388679	3.76924479	3.848451	3.76924479	3.85717765	
4.398906	3.80676791	3.89208423	3.80676791	3.89208423	
4.408992	3.84316683	3.92699082	3.84316683	3.92699082	
4.419113	3.87912619	3.97062405	3.87912619	3.97062405	
4.429318	3.91479243	4.01425728	3.91479243	4.01425728	
4.447684	3.97661794	4.05789051	3.97661794	4.05789051	
4.452264	3.99206985	4.10152374	3.99206985	4.10152374	
4.46239	4.02553934	4.13643033	4.02553934	4.13643033	
4.472839	4.05945368	4.18006356	4.05945368	4.18006356	
4.482631	4.09069231	4.21497014	4.09069231	4.22369679	
4.492818	4.12259821	4.24987673	4.12259821	4.25860337	
4.503037	4.15400597	4.28478331	4.15400597	4.29350996	
4.513147	4.18448886	4.31096325	4.18448886	4.32841654	
4.523237	4.21435973	4.34586984	4.21435973	4.35459648	
4.534484	4.24689537	4.38077642	4.24689537	4.38077642	
4.543613	4.27286026	4.40695636	4.27286026	4.41568301	
4.553768	4.30114519	4.44186295	4.30114519	4.45058959	
4.563875	4.32872189	4.46804289	4.32872189	4.48549618	
4.574215	4.3563353	4.49422282	4.3563353	4.51167612	
4.584187	4.38239124	4.52040276	4.38239124	4.53785606	
4.594322	4.40829867	4.55530935	4.40829867	4.56403599	
4.604487	4.43369882	4.58148929	4.43369882	4.59021593	
4.614606	4.45840811	4.60766923	4.45840811	4.62512252	
4.624751	4.48260287	4.62512252	4.48260287	4.65130246	
4.636183	4.50910555	4.65130246	4.50910555	4.6774824	
4.645122	4.52941307	4.6774824	4.52941307	4.69493569	
4.655228	4.55178119	4.69493569	4.55178119	4.72984227	
4.665336	4.57358337	4.72111563	4.57358337	4.74729557	
4.67548	4.59488436	4.74729557	4.59488436	4.76474886	
4.685814	4.61599402	4.76474886	4.61599402	4.79965544	
4.695803	4.63583081	4.78220215	4.63583081	4.81710874	
4.705944	4.65540795	4.79965544	4.65540795	4.83456203	
4.716135	4.67449533	4.82583538	4.67449533	4.86074197	
4.726273	4.69292337	4.83456203	4.69292337	4.86946861	
4.744884	4.72439559	4.86946861	4.72439559	4.9043752	
4.749489	4.73222959	4.87819526	4.73222959	4.91310184	
4.759551	4.74866832	4.89564855	4.74866832	4.93928178	
4.76971	4.76470118	4.91310184	4.76470118	4.94800843	
4.779818	4.7800841	4.93055514	4.7800841	4.97418837	
4.789972	4.79498473	4.94800843	4.79498473	4.98291501	
4.800141	4.80933991	4.96546172	4.80933991	5.00036831	
4.810325	4.82315574	4.97418837	4.82315574	5.00909495	
4.820505	4.83639957	4.99164166	4.83639957	5.02654825	
4.830602	4.84899334	5.00909495	4.84899334	5.04400154	
4.842275	4.86277906	5.02654825	4.86277906	5.04400154	
4.85339	4.87524846	5.04400154	4.87524846	5.05272818	
4.862222	4.88479986	5.04400154	4.88479986	5.05272818	
4.872386	4.89521245	5.05272818	4.89521245	5.06145483	
4.882612	4.90536569	5.05272818	4.90536569	5.06145483	
4.892678	4.91437484	5.05272818	4.91437484	5.06145483	
4.911545	4.92942003	5.05272818	4.92942003	5.06145483	
4.916076	4.93309436	5.05272818	4.93309436	5.06145483	
4.92616	4.94062327	5.04400154	4.94062327	5.06145483	
4.944626	4.95231822	5.04400154	4.95231822	5.05272818	
4.949586	4.95550668	5.04400154	4.95550668	5.05272818	
4.959625	4.96135559	5.03527489	4.96135559	5.04400154	
4.969776	4.96678012	5.03527489	4.96678012	5.04400154	
4.979938	4.97172937	5.02654825	4.97172937	5.04400154	
4.990115	4.97621308	5.02654825	4.97621308	5.04400154	
5.000232	4.98021087	5.02654825	4.98021087	5.03527489	
5.010388	4.9837738	5.02654825	4.9837738	5.02654825	
